"","id","timestamp","age","country","gender","instrument_xp","instrument_desc","music_xp","music_desc","genres","excerpt","color_position","color","expression"
"427",115,"2022-10-21 15:29:18",26,"Sweden","male","no","Flute, guitar, piano, vocals since about fifteen years.","yes","I've produced a number of albums on my own.","Jazz, rock, pop, indie, film music, ambience. Daily.","03","color_1","orange","Sorrow"
"428",116,"2022-10-21 15:34:40",28,"Chile","male","no","I don't play any instrument.","no","I don't have any experience with creating music.","Indie rock, punk, reggaeton, edm, indie, pop","03","color_1","cyan","Sorrow"
"429",117,"2022-10-21 15:42:22",62,"Brazil","male","yes","Violão e percursão⁸","no","Eu não tenho experiência com criação de música.","Mpb","03","color_1","orange","Sorrow"
"430",118,"2022-10-21 15:54:04",63,"Brazil","male","yes","Percussão ","no","Eu não tenho experiência com criação de música.","Todas. Sempre q posso","03","color_1","cyan","Sorrow"
"431",119,"2022-10-21 15:54:56",28,"Mexico","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Rock, Indie, pop, electronic","03","color_1","blue","Sorrow"
"432",120,"2022-10-21 15:55:45",76,"Brazil","female","yes","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Bossa nova","03","color_1","cyan","Sorrow"
"433",121,"2022-10-21 16:00:24",66,"Brazil","female","no","Eu não toco instrumentos.","yes","Já compus algumas sem divulgação. ","Romantica e blues, estilo Maria Daines. Ouço música diariamente. ","03","color_1","yellow","Sorrow"
"434",122,"2022-10-21 16:02:51",11,"Brazil","male","yes","Escaleta","no","Eu não tenho experiência com criação de música.","Rap e Pop5 vezes na semana ","03","color_1","orange","Sorrow"
"435",123,"2022-10-21 16:04:28",43,"Brazil","female","yes","Teclado , surdo e prato","no","Eu não tenho experiência com criação de música.","Sertanejo, pop rock, samba Diariamente ","03","color_1","blue","Sorrow"
"436",124,"2022-10-21 16:12:21",69,"Brazil","male","yes","Violão 55 anos","no","Eu não tenho experiência com criação de música.","Mpb,rock,jovem guarda","03","color_1","violet","Sorrow"
"437",125,"2022-10-21 16:17:02",26,"Mexico","male","yes","Drums for more than 10 years","yes","I've composed a couple of songs with friends, usually by jamming. ","Jazz, Hip hop, Rock, Kraut Rock. ","03","color_1","blue","Sorrow"
"438",126,"2022-10-21 16:18:27",64,"Brazil","male","yes","Eu não toco instrumentos. Baixo, violão, 52 anos.","yes","Eu não tenho experiência com criação de música.sou Composotor, arranjador, produtor, músico.9","Universal. Diariamente!!!","03","color_1","cyan","Sorrow"
"439",127,"2022-10-21 16:19:09",26,"Uruguay","female","yes","I took drumming classes and learned to played the guitar by myself","no","I don't have any experience with creating music.","Pop, folk, rock, i listen to music all the time","03","color_1","orange","Sorrow"
"440",128,"2022-10-21 16:19:22",46,"Brazil","male","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Mpb, pop-rock brasil, disco, dance, ","03","color_1","violet","Sorrow"
"441",129,"2022-10-21 16:29:15",61,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB","03","color_1","violet","Sorrow"
"442",130,"2022-10-21 16:31:26",65,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Clássicas, românticas, rock, blues…Diariamente escuto música.","03","color_1","magenta","Sorrow"
"443",131,"2022-10-21 16:31:44",47,"Uruguay","female","yes","Guitar, for 3 yesrs","no","I don't have any experience with creating music.","Rock, pop everyday","03","color_1","green","Sorrow"
"444",132,"2022-10-21 16:38:59",73,"Brazil","male","yes","Violão ","yes","Eu não tenho experiência com criação de música.sou músico profissional há 60 anos ","Todo tipo,todo dia ","03","color_1","violet","Sorrow"
"445",133,"2022-10-21 16:53:08",39,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB, pop rock nacional e internacional, eletrônica,samba dentre outras e ouço diariamente, mas nem todo dia os mesmos ritmos.","03","color_1","cyan","Sorrow"
"446",134,"2022-10-21 16:53:54",43,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","romântica, mpb","03","color_1","orange","Sorrow"
"447",135,"2022-10-21 17:04:10",25,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","De tudo um pouco, mas cada um vai de acordo com o humor do dia.Ex: pagode/samba quando tô mais animada","03","color_1","blue","Sorrow"
"448",136,"2022-10-21 17:07:03",56,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB","03","color_1","violet","Sorrow"
"449",138,"2022-10-21 17:09:24",16,"Brazil","male","yes","Ukulele, mais de dois anos","no","Eu não tenho experiência com criação de música.","Brega, mpb, axé, música cigana, etc....  Todo dia","03","color_1","magenta","Sorrow"
"450",139,"2022-10-21 17:15:59",54,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB","03","color_1","violet","Sorrow"
"451",140,"2022-10-21 17:16:21",29,"Peru","male","no","I don't play any instrument.","no","I don't have any experience with creating music.","Rock, pop, salsa, reggaeton, cumbias, soundtracksI listen to music every day","03","color_1","orange","Sorrow"
"452",141,"2022-10-21 17:23:36",32,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Pagode, 5 x por semana","03","color_1","orange","Sorrow"
"453",142,"2022-10-21 18:11:26",28,"Brazil","female","yes","Tentei aprender violão durante uns 2 meses","no","Eu não tenho experiência com criação de música.","Mpb todos os dias","03","color_1","violet","Sorrow"
"454",143,"2022-10-21 18:14:26",58,"Brazil","male","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Clássica. Semanal.","03","color_1","yellow","Sorrow"
"455",144,"2022-10-21 18:17:50",65,"Brazil","male","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Rock ","03","color_1","yellow","Sorrow"
"456",145,"2022-10-21 18:23:43",48,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB diariamente ","03","color_1","green","Sorrow"
"457",146,"2022-10-21 18:23:50",44,"Brazil","female","yes","Violino. 2 anos.","no","Eu não tenho experiência com criação de música.","Gospel. Evangélica. Todos os dias.","03","color_1","yellow","Sorrow"
"458",147,"2022-10-21 18:24:05",15,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Diversas.Diária.","03","color_1","cyan","Sorrow"
"459",148,"2022-10-21 18:45:23",46,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Mpb, rock, funk, forró, samba","03","color_1","orange","Sorrow"
"460",149,"2022-10-21 18:53:43",48,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Rock, MPB, Romântica ","03","color_1","cyan","Sorrow"
"461",150,"2022-10-21 18:56:29",26,"Mexico","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","R","03","color_1","red","Sorrow"
"462",151,"2022-10-21 19:09:45",52,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB ","03","color_1","cyan","Sorrow"
"463",152,"2022-10-21 19:37:17",45,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Anos 50. Td dia. Pra sempre. ","03","color_1","blue","Sorrow"
"464",153,"2022-10-21 19:44:03",33,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Pop, samba, mpb, pagode. Diariamente","03","color_1","red","Sorrow"
"465",154,"2022-10-21 19:45:49",22,"Mexico","female","yes","keyboard/piano for 5 years","no","I don't have any experience with creating music.","Anything, every day.","03","color_1","blue","Sorrow"
"466",155,"2022-10-21 19:47:50",25,"Brazil","male","no","I don't play any instrument.","no","I don't have any experience with creating music.","I listen to music every day, but I vary a lot in terms of genders.Mostly eletronic, rap, rock, brazilian funk and pop","03","color_1","blue","Sorrow"
"467",156,"2022-10-21 20:05:20",23,"Brazil","male","yes","Piano, one year","no","I don't have any experience with creating music.","Classic, rock, indie, everyday","03","color_1","blue","Sorrow"
"468",157,"2022-10-21 20:23:43",22,"Brazil","male","yes","Guitarra. 3 anos","no","Eu não tenho experiência com criação de música.","Rock, sertanejo, pop","03","color_1","orange","Sorrow"
"469",1,"2022-10-20 11:28:24",44,"Brazil","female","yes","Piano and keyboard. Approximately 4 years.","no","I don't have any experience with creating music.","Rock","04","color_1","green","Sorrow"
"470",2,"2022-10-20 11:45:39",23,"Netherlands","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","dancehall, hiphop, classic, its a bit all over the place I lisen everyday","04","color_1","blue","Sorrow"
"471",3,"2022-10-20 11:49:31",25,"Sweden","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","I listen to all kind of genres, every day. It can be everything from alternative rock to songs fro musicals.","04","color_1","blue","Sorrow"
"472",4,"2022-10-20 11:56:39",29,"Sweden","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Pop, rock, jazz. But only occasionally","04","color_1","blue","Sorrow"
"473",5,"2022-10-20 19:30:03",24,"Germany","male","yes","Ukulele mainly, since 2019.Tried: Guitar, Piano, Ocarina, Harmonica, Kalimba","yes","I did some composing in FL Studio a few years back but I didn't keep trying","Hip Hop - dailyRock (various kinds) - dailyIndie - dailyPop - when I'm in the mood for some ABBA or something, maybe a couple times a weekbasically anything though, I stopped thinking in genres quite some time ago. I listen to music constantly when alone.","04","color_1","blue","Sorrow"
"474",6,"2022-10-20 19:31:22",31,"China","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Pop music","04","color_1","blue","Sorrow"
"475",7,"2022-10-20 19:31:23",31,"China","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Pop music","04","color_1","blue","Sorrow"
"476",8," 2022-10-20 19:31:23",31,"China","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Pop music","04","color_1","blue","Sorrow"
"477",9,"2022-10-20 19:33:51",24,"Spain","female","yes","Saxophone.15 years","yes","I have experience with music production, improvisation and musical synthesis ","I most often listen to pop and ambient. Every day ","04","color_1","blue","Sorrow"
"478",10,"2022-10-20 19:52:08",22,"Croatia","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Almost all of them, if I like the song, I will listen to it. I listen to music immediately when people stop talking to me and I do not have to interact with someone or listen to them.","04","color_1","blue","Sorrow"
"479",11,"2022-10-20 20:17:32",22,"China","female","yes","Flute for 5 years","no","I don't have any experience with creating music.","Classic Jazzpop","04","color_1","blue","Sorrow"
"480",12,"2022-10-20 20:27:06",28,"Ireland","nonbinary","yes","Keyboard, guitar, recorder, each poorly and for a short time (2-3 years). ","yes","Electronic music using Ableton, both from scratch and using samples (other songs, recorded/generated sounds). ","Electronic, house, k-pop, bossa nova, pop ballads, country, indie, disco. I listen to music about 5 out of 7 days in the week. ","04","color_1","red","Sorrow"
"481",13,"2022-10-20 20:31:40",28,"Taiwan","male","yes","Piano, 4 years","no","I don't have any experience with creating music.","Jazz, blue, rap, indie","04","color_1","orange","Sorrow"
"482",14,"2022-10-20 20:35:10",23,"Sweden","female","yes","Violin, 4 years ","no","I don't have any experience with creating music.","Many different, Electronic, post-punk, poprock etc.","04","color_1","green","Sorrow"
"483",15,"2022-10-20 20:38:56",22,"China","male","yes","French Horn 6years","yes","I created some music with Logic Pro (for a course)","Pop ","04","color_1","green","Sorrow"
"484",16,"2022-10-20 20:42:41",28,"Ireland","male","yes","Mostly acoustic guitar, some electric","no","I don't have any experience with creating music.","Soft/class rock, folk/acoustic, easy listening, pop, country, metal, some bossa nova, some electronic/dance","04","color_1","blue","Sorrow"
"485",17,"2022-10-20 20:47:45",28,"Brazil","male","no","I don't play any instrument.","no","I don't have any experience with creating music.","Metal, jazz, MPB, punk rock, hardcore, folk music from around the world. Daily.","04","color_1","blue","Sorrow"
"486",18,"2022-10-20 20:49:55",22,"India","male","no","Guitar","yes","For festivals","every genre","04","color_1","blue","Sorrow"
